"CT0_1"	"CT0_3"	"CT0_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"Perko_1"	"Perko_2"	"Perko_3"
"Dedd"	1.12737370690521	1.29895161503175	0.854614009823681	1.02813911028703	0.647252543419814	0.800446482082304	1.61488382795822	1.30118269322264	-0.307207154780553	-0.562690485243667	0.508744463052942	0.263114396553725	-0.307818420986795	-0.24004961552518	0.783680878360357	-0.256836982148133	0.0484147579198861	-0.104798304328195
"Dnajc3"	0.00677853158796538	0.187887659500181	1.23905654940611	0.66473186928711	0.596239872794008	0.381905467511015	0.0112700147049694	0.652245015366372	0.960491866002982	-0.10983171519355	-0.98005995201359	0.53299025943155	0.122782123346052	0.806765902965331	0.214393289939181	1.22846281655564	1.86719919006134	1.08101239844235
"Scmh1"	0.780115190863548	-0.0183046546341821	-0.583758841118215	0.678119792003901	0.286633005474343	-0.5297941599169	0.188867963351168	0.291321037245282	-0.221288656673622	0.0806028355112609	-0.137900286187246	0.00220858965217019	0.473031106191556	0.138806259754023	0.324660871092789	-1.16931817442984	-0.589113208120224	-0.888536156360903
"Ccdc12"	4.58465602180474	4.72701497317091	3.78886953677911	4.66448492461077	4.42514694875863	3.81872936911486	4.74121226507868	3.84932491011581	4.29404310120417	4.74011566633509	4.58391259025086	4.44412695507364	4.45023724042251	4.59553326902099	4.32194921334703	4.39347428126016	4.43653422943746	4.33071477478426
"Psmd3"	-0.291230795121589	-0.0212284129218823	0.288228778053099	-0.858613341256522	-0.956653409509499	0.468989764801389	0.596338199372465	-1.89879107560491	0.402594637654733	-1.75594598235813	-0.55381911675563	0.51524470099103	-1.26346102954591	-0.512691393190853	0.727504857715335	0.381814430966056	-0.561537081694286	0.704970707550192
"H3c1; H3c10; H3c11; H3c8"	-5.24488931382243	-4.0060091964564	-4.83544955760398	-5.29296518283295	-4.81546727886803	-5.26451641568766	-5.62107625659903	-5.15557459819116	-4.72739297507586	-4.86736868763085	-5.34444524595126	-5.11635143323864	-5.48586240572445	-5.40372767212927	-5.44337812152033	-4.86780972095581	-5.41623415756195	-5.39417566649578
"Aldh1a7"	-3.33742284629582	-3.18924665652213	-2.80432202912763	-5.29782991217061	-1.69445988805812	-2.44556098935546	-5.83372643046276	-5.30111510626501	-5.90479348657022	-1.82692513410143	-5.32787976644245	-2.15842025316919	-1.64424274035504	-2.13121146887539	-3.54238459916977	-2.76549039670377	-3.89280894256512	-1.12822229304332
"Cadm3"	-2.52981881055268	-1.75959649369447	-2.30623998291342	-1.33858807364757	-0.452410021362052	-2.04481699520533	-2.02071534652257	-0.556792118063239	-1.00855086843157	-1.93646454688461	-1.60677799153794	-0.758725240694012	-1.18387786080416	-2.01648331551653	-2.14584568169299	-1.45553256363285	-1.94473128182671	-0.275986827164807
"Csnk2a2"	1.30433264615108	0.712105874288369	-1.10236599764334	0.408705697806738	-1.65809938451789	0.111795438991031	0.948777394435243	-1.40282775761217	-1.53355748146422	0.886384321555187	0.454715841730597	1.20252059856269	0.917531945757677	1.00748413648653	1.232718473896	1.19986842429305	1.23397476737832	0.735584501706867
"Dhx40"	1.39003379081206	0.879362181188501	0.577353078680751	0.741610681697058	0.975608375036412	0.860690002306718	1.20297418249394	1.17732967467833	1.45065464231124	1.17839355629924	1.27343275520606	1.20065090087526	0.515934293825683	1.008087182447	0.8333997040207	-0.0491599678663768	0.202986175206721	-2.36189128115964
"Septin2"	1.66915200610689	1.51712053106778	2.02132741023146	1.1330312382063	-0.196431576788473	-0.0205203935888925	0.396323038877824	-0.741173082176925	0.0715020480954998	0.927050860922293	-0.242503780358454	1.09101721785665	0.764827235363768	0.963430232976254	1.3447070043632	0.586401157558889	0.159844280063378	0.833754854525328
"Rab2a"	3.31804735811701	3.64229969017158	3.7955547210485	3.53417332370304	3.61232899491973	3.940217349877	3.76442836579885	3.62363336582768	3.45294414888681	2.8310862920164	3.5908097417866	2.91327975636258	3.67832826284531	3.5215128396971	2.85416644531468	3.09774379966807	2.84894293700637	3.52031609741868
"Zbtb17"	-0.448612559195592	-1.53116100095354	0.550624334802283	-0.882140886650888	-0.519783382231406	0.941627916839764	-0.0160903445304825	-1.43384323175957	-1.65802397909073	-1.10995492029217	-1.97480121225313	0.518007452717882	-0.122687609424908	-1.17705624249776	-0.877815944883302	-1.44609371066354	-1.90868416334891	-0.831106439746378
"Pnpla6"	-1.24244590752178	-0.0415432819368107	0.0548124705186304	-0.0253378635242356	-0.369305950976486	-0.184105657852061	-3.78405043664392	-0.959819010739011	-0.472206161140015	-1.93131049922559	-0.635758454050787	-0.4181771918004	-0.483771416213674	-0.719865978328574	-0.699706223613141	0.2107625004491	-0.336731355756708	-1.71743381181998
"Nkap"	2.58820012040785	2.55535314212159	1.59174682619969	2.28667086559433	2.30826951118231	2.25083537230423	2.44749723389528	2.01058409022426	2.53020910355007	2.25163167688975	2.35715062903805	2.29677394577628	2.1815071634291	2.81708500910279	2.12441696229011	1.96549490403039	2.52838364472298	2.19807930790378
"Cenpc"	-0.322394296791973	-0.994102178355519	-1.39343029565458	-0.411793180538496	-0.425310676786687	-0.61707518153241	-0.0863324309083033	-0.267636830904696	-0.682761378679711	-0.88575608540425	-1.44671247423094	-1.84837620175905	-2.81125199267542	-0.759750668600063	-2.01308277377109	-1.98222945646212	-1.81273382498404	-0.640111033019014
"Hspb1"	1.15079537312632	2.85859135600266	2.53558854570774	1.18958496541548	0.806718966747457	1.19683135775887	-0.816509401759038	0.442464280435125	1.48766968333615	1.15477481438466	1.14881194945875	1.30318187901589	3.36644936131922	2.70332574592572	2.37127950402965	2.38167353323916	1.91713757752368	1.20461020244453
"Tdo2"	2.38474490195064	2.97204194884222	2.9318641881742	2.33258530171104	0.819185985695807	1.49375126536736	2.82320796715175	0.764470219096587	1.6465253850257	0.84417880030065	2.24822745545508	2.15331140369434	3.69081332597618	3.13344828273463	3.55453146629718	2.57522295754736	1.74787204775764	0.406766238116781
"Atad3a"	-1.74161999035729	0.117761475654358	1.39275330503971	-0.376553733285693	-0.919824011387952	0.0797618339781181	-0.255849874534967	0.761331760506785	0.352256755917871	-0.797215244816357	-1.93221452973051	1.83032968972001	-0.643374669702915	-0.174672352667848	0.100485935566965	0.699618880218118	1.25199526824606	0.17404088948884
"Taf6l"	2.48325262060617	1.76428898271862	1.35958994828759	1.74654524619771	1.4070085466866	1.92839094797605	2.60929632376331	1.6373939508926	1.93540661955933	2.08865755891672	2.22804731978029	2.10438295625211	2.08386184631684	1.98055475881671	2.22447885213298	1.37018071296946	1.6095342545303	0.0758248727548114
"Dhrs7"	3.33081569433248	3.92638632199485	3.75182902875018	3.48835561089527	3.96847215849712	3.4114741374006	3.29587020442185	3.95673777155106	3.17324673067852	3.23979259040523	4.04578355581151	3.51134348979389	3.52579392073585	3.34612853368926	3.52518037705664	3.53403669019067	3.6819870660133	4.22293677142303
"Sf3b6"	6.32840721534148	6.12072726973418	5.01562660537399	6.51398020222424	5.95241504479848	5.8836331667016	6.66346372194203	5.6744864334447	6.06848709931109	6.36797210068742	6.29148357727563	5.44002116765863	6.11372517292155	5.90820921676044	5.50120187565333	5.65643888031091	5.87964550518424	5.37582082072462
"Lama5"	-4.26031314692979	-5.64112336023021	0.561174542030244	-3.33831696079702	-5.49710592011994	-5.77960603081261	-6.24477444125422	-6.18616399455121	-5.82506010398235	-6.1052851141289	-5.63668914342316	-5.38281829447334	-5.81459774471897	-3.62949174692882	-4.3576874699201	-2.22663637909496	-1.49342581695059	-0.394696226960921
"Cct6a"	-1.60890680317643	-1.63991483005995	2.44651758945492	-1.08651356705234	-0.297742152886133	-0.613753841912324	-1.11895601452449	-2.44372082160967	0.000298109353831677	-2.50086149240285	-0.442682711233587	-0.516203073611688	-2.11646011096925	-2.38354084439513	-0.883119683055337	-0.444614640849345	-0.420899168952097	2.07081971995088
"Bdh1"	1.73289946080621	1.80018042589799	3.0262857931104	1.94904485061178	2.24091979568469	2.5319785653835	2.42825356576676	3.22311070114704	2.62694230117258	1.80982861959294	1.53787810753623	2.48526853916566	1.9981851879177	2.1373595687145	2.20024679094956	2.93981932744376	3.21564734684362	0.518543057402539
"Mbd1"	1.85862874025563	1.48668400156181	1.91687615419309	1.251919739233	0.632709373934333	1.97883833904095	2.18431157232774	1.47286905015385	0.876175504991064	1.19546295410715	0.980673573004882	1.57772255835144	2.22153881859079	1.96410934855772	2.04329572999668	0.258617220318737	0.359691389354261	-1.05945403145581
"Msl3"	0.771293901166562	0.856586156694259	-0.123112127399413	0.846252605826855	0.658384879986329	0.474142237617258	0.956646071317639	0.784895887552825	0.0754159737448106	-0.272681022984891	-0.335882832237765	-0.332362415121128	0.763282014830281	0.312406701338386	0.144719897510974	-0.041160347698856	-0.334933504841747	-2.46645411903699
"Dsc2"	-1.11343416121111	-1.81409156124983	-1.31340992513046	-1.08320577243876	-0.802081583376115	-1.26404759474545	-2.22524831904116	-0.297227499944398	-0.363968920915969	-1.26150830321594	-0.543355181439367	-0.0430084447577705	-1.84085633993493	-1.2853175474765	-1.12911424104698	0.691299398780771	-0.0768087422012265	-1.6496319252864
"Esco1"	-0.785584998426291	-1.18293998377576	-2.77015385378446	-2.0935099778375	-0.304253782241542	-0.645606037588742	-0.223400527963896	-0.0436068010620723	-0.53674786241476	-0.987708634746294	-0.705176877677843	-2.18305508431499	-1.08466022529961	-1.19443215453018	-4.22826855753272	-3.82209620139405	-1.92968934216872	-1.22680399797422
"Taf11"	2.3408403928165	1.25138379942059	1.01418914461312	0.833404993458849	0.701119510186619	1.08682494646964	1.50525028872308	1.13000699369818	1.31518420860044	1.56293938089646	0.998476062968745	1.60191424958765	1.16707300058735	1.10632475718412	1.69662920791092	1.42999757578914	1.38908917241711	1.71185595606714
"Rab21"	1.67836912282394	2.31417638006568	2.23495057549561	2.19650194854554	1.63777180159625	2.12798384272999	2.53957826910806	2.29170437530955	2.55635367578783	2.30441973962589	2.44384912329841	2.45723881924912	2.48604794984643	2.17608070228458	2.4592382373586	1.5068789506034	1.8767898098409	1.53982836791826
"Kdm1b"	0.839520977175582	0.754455903709243	0.230189655259689	-0.147475778525113	-0.401817410237218	0.00788305813239631	0.428785426855828	-0.127781852425333	-0.474713153958291	-0.225730872190972	-0.126971141122329	-0.336876906412321	0.652994432306102	0.352583200889899	-0.00972283152315612	-0.529804814847953	-0.672940195339606	-1.70916373201379
"Nmt1"	-0.0423940528465963	0.562558969840506	0.259214149357657	-0.00485973780290649	-0.767573035497833	-1.29862642537017	-1.05327324593409	-0.384873388756571	0.137309276451386	-1.13106229807654	-0.281587356796688	-0.717749597168496	-0.536004396967751	-0.398989903077755	-0.680695644195595	-0.639110198126371	-1.46134704809162	-0.50274189897026
"H3-3a; H3-3b"	-5.6431685922236	-5.59761408305815	-6.22554533640196	-1.09522127574793	-0.704903623595573	-1.44548256465056	-1.85615943858251	-1.32364313462373	-0.907458370553645	-0.277428519683564	-0.144264215002213	-5.52303804264323	-0.353531315895392	-0.129492333793561	-0.494434593576408	0.152098849126471	-0.657488391946181	-0.902722628559154
"Phf10"	2.14411838139803	0.225166188636145	1.19222581358171	1.37393832515854	-0.191578444249988	1.30749249849627	1.81034564251033	0.847561204662703	0.0528816102679599	0.696626356427366	0.683504307078397	1.11992683765466	1.74584567596711	0.731147042090562	1.55570145624067	0.239476194484752	-0.0352380419528266	0.411004022249248
"Kdm3b"	-0.505422161445292	-0.625682757382531	-1.21778002187162	-2.52150709659051	-2.4422532555177	-1.55976941871903	-1.38072059737775	-2.66381468157536	-1.82492075301706	-1.95365649273782	-1.08931798495197	-1.61391722761353	0.134668474967381	-1.01631188870821	-0.622495221350206	-1.79062551157313	-1.44544669459612	-1.81755750215374
"Slc67a1"	3.68395747569265	4.5088890608421	4.49316812552106	5.05002446004833	4.01510819799186	3.88898840550094	3.7184332956012	4.02632358394355	4.32714468764891	3.6778595163044	3.91819933928859	4.07376843054411	4.51049345087311	4.25526358297375	4.48440362200015	4.06298423693808	3.88351143436063	3.19489957875532
"Rpl36"	5.04404599629029	4.85339333672539	5.86377861027193	4.90983004247325	5.13604559173637	4.51408923002031	4.2650408121318	5.30961164901334	4.99056564310665	5.19323970568882	5.95346669634696	5.24088386718915	5.28369169889405	5.52852045249287	5.4329063011241	5.48555310691339	5.62578637665986	1.28706521130765
"Enpp1"	0.830384131497038	0.7822490647224	0.310038017705907	0.815278592383123	1.50919257821588	0.87030346189589	0.687422642530212	1.23516522799419	1.10414686197544	0.476318461768646	0.860012338527746	0.697799649619	0.513420917237703	-0.0899207525903414	0.45919808433765	1.79876706813418	0.805856673739143	1.28165469097582
"Cwc25"	2.67691769559986	1.9247224056247	0.95090929749113	1.93623470522747	1.78148697444646	1.36996668821213	2.11270082439318	2.0106950497762	1.988240367656	2.11326056323955	2.41671618315843	1.78794632435399	1.34818857829004	1.60832242379752	1.3451065215059	1.37104571984316	1.45090241780398	2.17660517765283
"Rps6"	2.78342503462515	3.08340497163946	2.96292324099239	2.73424656009888	2.84757809495297	2.53400111248909	2.04732097606991	2.52145913895719	2.77255938708167	2.58808262324652	2.60585787743245	2.25112452510274	2.50008485004129	2.5601421770575	3.25321053510737	3.01989526189357	3.2440490071678	3.63624681793355
"Ppp4r3a"	-0.608689315985185	-3.71518405923613	-1.5127707026971	-1.41497868682627	-3.81479963564181	-0.52471610983654	0.680900377806925	-4.17642045542349	-2.75041053649123	-2.57076628289579	-1.97681489806851	-0.685557830314327	-3.06295095769923	-4.59908796299632	-0.821024070954632	-0.188957472562503	-0.0181683915729423	2.42354422296641
"Dnaja2"	3.64778878720801	3.77493551981289	3.82388238456975	2.78374475697047	2.78793392659912	2.25067082501801	0.899289047513303	2.52886722839265	2.44298542278624	2.22238757576374	3.35923117369022	3.29352276773325	3.94219390424648	3.76588149174236	3.59296357353647	2.9905211525543	2.56648930776382	1.80755317433465
"Gtf2ird1"	1.75148066767007	0.881160313099748	1.23470520283442	-1.25870878124053	-0.663471036475801	0.462327346592236	-0.300872272655713	-3.72766565720755	-3.30148899097968	-1.07359443247016	-0.149880287005224	-1.02842389543772	-0.22763211833313	0.490555937387445	-0.227404265176133	-0.861774088591936	-0.968915217716805	-1.35697409065521
"Rfc5"	2.06577838190191	1.85906273875615	2.10296044074782	1.60251778913429	2.54937447884357	2.2030512931585	2.35748141023628	2.48096930981357	2.39345629894706	2.26542148745044	2.44211975379398	2.34903858211813	2.44938685715915	1.55921084358398	2.33743179186283	2.3406111284871	1.93538744773889	0.699103722849959
"Phf1"	1.38410173398359	0.739019838815782	1.12828242298299	1.14188994416181	0.422471249072267	1.1693101721502	1.38735027958649	0.906400198218456	0.710199914820269	0.894214106069395	0.814705496042034	0.717839656139635	0.523208482143172	0.30067105185859	0.732676845297565	0.496283123915546	0.219003364881843	-0.813567022018884
"Tbx3"	1.40745468511481	1.53659389868831	1.07280294681852	-0.102683823399463	0.21331006724802	-1.22265314796314	-0.707086988429047	-0.209275807130396	-0.988733441856564	-0.502608932747549	0.346766090885463	0.181257551664967	1.88698964042806	1.54331558256866	0.399476002241713	-1.04944062743224	-0.763532074161805	-1.5754114897222
"Htatip2"	1.67014342969099	2.31354590159606	2.09534381299801	1.74067477135802	2.12668456060729	1.78432462868259	1.60444106789442	2.51501099256758	1.74685004443509	1.87926378975878	1.88993910293432	2.02851937202949	1.65776691839901	1.8629510054072	1.74937939672881	1.60977466233532	1.62675009737146	2.38182994236872
"Csnk2b"	3.33306703740367	3.14242875805855	2.42692994923487	2.85876820925015	2.87975598459814	3.55282442433674	4.37414347011832	2.80058290315395	2.57829380860692	3.05521543033706	3.08119466876835	2.77386496953502	3.19950800622203	3.13492194868056	2.64974894262321	3.08286746939627	3.44340299170648	0.391918391811114
"Dgat1"	1.31445880961672	1.96312824100725	2.09445466266341	1.95997526125232	1.61454413621427	2.02741474049868	0.747818419660462	2.1620152425122	2.25146177930103	1.6556324592411	2.05659624357603	2.40034707609244	1.85058606549392	1.90340602625722	2.00408227675813	1.94478640294234	2.16333549630056	1.4511633211973
"Polr2i"	3.73071783766569	3.13646877852154	2.69580603181616	3.27525592726374	3.57211453041447	3.39355047833435	3.7297568129953	2.88132841003959	2.72245045840727	3.93257829497706	3.14273936015249	3.14233500449729	3.07984768808112	3.08866206709503	2.55406630558543	2.67919827999258	3.13312083408162	-5.24305821910511
"Nelfa"	2.26865038810816	1.10821378844342	1.00455889822778	1.5783262827365	0.495776154588746	0.653609677318137	1.47717155961341	1.1804193283015	0.607398503524291	1.1792563403459	0.783043440858851	0.806559715407168	0.721269317189439	0.803693168208348	0.771997488298982	1.26241104179895	0.85312324317945	2.19755386017997
